1	1	N3I	NSF	13442	Ὅρασις	ὁρασις	ορασις	ὅρασις	o(/rasij			,	O(/RASIS	O(/RASIS
39	8	N1	NSF	13442	εἰρήνη	εἰρηνη	ειρηνη	εἰρήνη	ei)rh/nh				EI)RH/NH	EI)RH/NH
39	8	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
39	8	N1	NSF	13442	δικαιοσύνη	δικαιοσυνη	δικαιοσυνη	δικαιοσύνη	dikaiosu/nh				DIKAIOSU/NH	DIKAIOSU/NH
39	8	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
39	8	RA	DPF	10	ταῖς	ταις	ταις	ὁ	o(				TAI=S	O(
39	8	N1A	DPF	14210	ἡμέραις	ἡμεραις	ημεραις	ἡμέρα	h(me/ra				H(ME/RAIS	H(ME/RA
39	8	RP	GS	13	μου	μου	μου	μου	mou			.	MOU	E)GW/
40	1	V2	PAD2P	894145	Παρακαλεῖτε	παρακαλειτε	παρακαλειτε	παρακαλέω	parakale/w				PARAKALEI=TE	KALE/W           PARA
40	1	V2	PAD2P	894145	παρακαλεῖτε	παρακαλειτε	παρακαλειτε	παρακαλέω	parakale/w				PARAKALEI=TE	KALE/W           PARA
40	1	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
40	1	N2	ASM	9474	λαόν	λαον	λαον	λαός	lao/j				LAO/N	LAO/S
40	1	RP	GS	13	μου	μου	μου	μου	mou			,	MOU	E)GW/
40	1	V1	PAI3S	631937	λέγει	λεγει	λεγει	λέγω	le/gw				LE/GEI	LE/GW
40	1	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
40	1	N2	NSM	9346	θεός	θεος	θεος	θεός	qeo/j			.	QEO/S	QEO/S
40	2	N3V	NPM	9858	ἱερεῖς	ἱερεις	ιερεις	ἱερεύς	i(ereu/j			,	I(EREI=S	I(EREU/S
40	2	VA	AAD2P	895681	λαλήσατε	λαλησατε	λαλησατε	λαλέω	lale/w				LALH/SATE	LALE/W
40	2	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
40	2	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
40	2	N1A	ASF	13570	καρδίαν	καρδιαν	καρδιαν	καρδία	kardi/a				KARDI/AN	KARDI/A
40	2	N	ASF	13570	Ιερουσαλημ	ιερουσαλημ	ιερουσαλημ	Ἱερουσαλήμ	I(erousalh/m			,	*IEROUSALHM	*I)EROUSALH/M
40	2	VA	AAD2P	895681	παρακαλέσατε	παρακαλεσατε	παρακαλεσατε	παρακαλέω	parakale/w				PARAKALE/SATE	KALE/W           PARA
40	2	RD	ASF	11	αὐτήν	αὐτην	αυτην	αὐτός	au)to/j			·	AU)TH/N	AU)TO/S
40	2	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
40	2	VSI	API3S	641665	ἐπλήσθη	ἐπλησθη	επλησθη	πλήθω	plh/qw				E)PLH/SQH	PI/MPLHMI
40	2	RA	NSF	10	ἡ	ἡ	η	ὁ	o(				H(	O(
40	2	N3I	NSF	13442	ταπείνωσις	ταπεινωσις	ταπεινωσις	ταπείνωσις	tapei/nwsij				TAPEI/NWSIS	TAPEI/NWSIS
40	2	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)to/j			,	AU)TH=S	AU)TO/S
40	2	VM	XMI3S	638081	λέλυται	λελυται	λελυται	λύω	lu/w				LE/LUTAI	LU/W
40	2	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)to/j				AU)TH=S	AU)TO/S
40	2	RA	NSF	10	ἡ	ἡ	η	ὁ	o(				H(	O(
40	2	N1A	NSF	13442	ἁμαρτία	ἁμαρτια	αμαρτια	ἁμαρτία	a(marti/a			·	A(MARTI/A	A(MARTI/A
40	2	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
40	2	VAI	AMI3S	637569	ἐδέξατο	ἐδεξατο	εδεξατο	δέχομαι	de/xomai				E)DE/CATO	DE/XOMAI
40	2	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
40	2	N3	GSF	13634	χειρὸς	χειρος	χειρος	χείρ	xei/r				XEIRO\S	XEI/R
40	2	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος	ku/rioj				KURI/OU	KU/RIOS
40	2	A1C	APN	18179	διπλᾶ	διπλα	διπλα	διπλοῦς	diplou=j				DIPLA=	DIPLOU=S
40	2	RA	APN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
40	2	N3M	APN	18178	ἁμαρτήματα	ἁμαρτηματα	αμαρτηματα	ἁμάρτημα	a(ma/rthma				A(MARTH/MATA	A(MA/RTHMA
40	2	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)to/j			.	AU)TH=S	AU)TO/S
40	3	N1	NSF	13442	φωνὴ	φωνη	φωνη	φωνή	fwnh/				FWNH\	FWNH/
40	3	V3	PAPGSM	4892097	βοῶντος	βοωντος	βοωντος	βοάω	boa/w				BOW=NTOS	BOA/W
40	3	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
40	3	RA	DSF	10	τῇ	τη	τη	ὁ	o(				TH=|	O(
40	3	N2	DSF	13698	ἐρήμῳ	ἐρημω	ερημω	ἔρημος	e)/rhmoj				E)RH/MW|	E)/RHMOS
40	3	VA	AAD2P	895681	Ἑτοιμάσατε	ἑτοιμασατε	ετοιμασατε	ἑτοιμάζω	e(toima/zw				E(TOIMA/SATE	E(TOIMA/ZW
40	3	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
40	3	N2	ASF	13570	ὁδὸν	ὁδον	οδον	ὁδός	o(do/j				O(DO\N	O(DO/S
40	3	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος	ku/rioj			,	KURI/OU	KU/RIOS
40	3	A3U	GSF	13635	εὐθείας	εὐθειας	ευθειας	εὐθύς	eu)qu/j				EU)QEI/AS	EU)QU/S
40	3	V2	PAD2P	894145	ποιεῖτε	ποιειτε	ποιειτε	ποιέω	poie/w				POIEI=TE	POIE/W
40	3	RA	APF	10	τὰς	τας	τας	ὁ	o(				TA\S	O(
40	3	N2	APF	14082	τρίβους	τριβους	τριβους	τρίβος	tri/boj				TRI/BOUS	TRI/BOS
40	3	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
40	3	N2	GSM	9538	θεοῦ	θεου	θεου	θεός	qeo/j				QEOU=	QEO/S
40	3	RP	GP	13	ἡμῶν	ἡμων	ημων	ἡμῶν	h(mw=n			·	H(MW=N	E)GW/
40	4	A1S	NSF	13443	πᾶσα	πασα	πασα	πᾶς	pa=j				PA=SA	PA=S
40	4	N3G	NSF	13442	φάραγξ	φαραγξ	φαραγξ	φάραγξ	fa/ragc				FA/RAGC	FA/RAGC
40	4	VC	FPI3S	641153	πληρωθήσεται	πληρωθησεται	πληρωθησεται	πληρόω	plhro/w				PLHRWQH/SETAI	PLHRO/W
40	4	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
40	4	A3	NSN	17539	πᾶν	παν	παν	πᾶς	pa=j				PA=N	PA=S
40	4	N3E	NSN	17538	ὄρος	ὀρος	ορος	ὄρος	o)/roj				O)/ROS	O)/ROS
40	4	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
40	4	N2	NSM	9346	βουνὸς	βουνος	βουνος	βουνός	bouno/j				BOUNO\S	BOUNO/S
40	4	VC	FPI3S	641153	ταπεινωθήσεται	ταπεινωθησεται	ταπεινωθησεται	ταπεινόω	tapeino/w			,	TAPEINWQH/SETAI	TAPEINO/W
40	4	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
40	4	VF	FMI3S	637057	ἔσται	ἐσται	εσται	εἰμί	ei)mi/				E)/STAI	EI)MI/
40	4	A3	NPN	18051	πάντα	παντα	παντα	πᾶς	pa=j				PA/NTA	PA=S
40	4	RA	NPN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
40	4	A1A	NPN	18051	σκολιὰ	σκολια	σκολια	σκολιός	skolio/j				SKOLIA\	SKOLIO/S
40	4	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
40	4	A3U	ASF	13571	εὐθεῖαν	εὐθειαν	ευθειαν	εὐθύς	eu)qu/j				EU)QEI=AN	EU)QU/S
40	4	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
40	4	RA	NSF	10	ἡ	ἡ	η	ὁ	o(				H(	O(
40	4	A3U	NSF	13443	τραχεῖα	τραχεια	τραχεια	τραχύς	traxu/j				TRAXEI=A	TRAXU/S
40	4	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
40	4	N2N	APN	18178	πεδία	πεδια	πεδια	πεδίον	pedi/on			·	PEDI/A	PEDI/ON
40	5	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
40	5	VV	FPI3S	641153	ὀφθήσεται	ὀφθησεται	οφθησεται	ὁράω	o(ra/w				O)FQH/SETAI	O(RA/W
40	5	RA	NSF	10	ἡ	ἡ	η	ὁ	o(				H(	O(
40	5	N1S	NSF	13442	δόξα	δοξα	δοξα	δόξα	do/ca				DO/CA	DO/CA
40	5	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος	ku/rioj			,	KURI/OU	KU/RIOS
40	5	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
40	5	VF	FMI3S	637057	ὄψεται	ὀψεται	οψεται	ὁράω	o(ra/w				O)/YETAI	O(RA/W
40	5	A1S	NSF	13443	πᾶσα	πασα	πασα	πᾶς	pa=j				PA=SA	PA=S
40	5	N3K	NSF	13442	σὰρξ	σαρξ	σαρξ	σάρξ	sa/rc				SA\RC	SA/RC
40	5	RA	ASN	10	τὸ	το	το	ὁ	o(				TO\	O(
40	5	N2N	ASN	17666	σωτήριον	σωτηριον	σωτηριον	σωτήριος	swth/rioj				SWTH/RION	SWTH/RION
40	5	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
40	5	N2	GSM	9538	θεοῦ	θεου	θεου	θεός	qeo/j			·	QEOU=	QEO/S
40	5	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
40	5	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj				KU/RIOS	KU/RIOS
40	5	VAI	AAI3S	633473	ἐλάλησεν	ἐλαλησεν	ελαλησεν	λαλέω	lale/w			.	E)LA/LHSEN	LALE/W
40	6	N1	NSF	13442	φωνὴ	φωνη	φωνη	φωνή	fwnh/				FWNH\	FWNH/
40	6	V1	PAPGSM	4892097	λέγοντος	λεγοντος	λεγοντος	λέγω	le/gw				LE/GONTOS	LE/GW
40	6	VA	AAD2S	633537	Βόησον	βοησον	βοησον	βοάω	boa/w			·	BO/HSON	BOA/W
40	6	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
40	6	VAI	AAI1S	600705	εἶπα	εἰπα	ειπα	ἔπω	e)/pw				EI)=PA	EI)=PON
40	6	RI	ASN	12	Τί	τι	τι	τίς	ti/j				TI/	TI/S
40	6	VF	FAI1S	600193	βοήσω	βοησω	βοησω	βοάω	boa/w			;	BOH/SW	BOA/W
40	6	A1S	NSF	13443	Πᾶσα	πασα	πασα	πᾶς	pa=j				PA=SA	PA=S
40	6	N3K	NSF	13442	σὰρξ	σαρξ	σαρξ	σάρξ	sa/rc				SA\RC	SA/RC
40	6	N2	NSM	9346	χόρτος	χορτος	χορτος	χόρτος	xo/rtoj			,	XO/RTOS	XO/RTOS
40	6	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
40	6	A1S	NSF	13443	πᾶσα	πασα	πασα	πᾶς	pa=j				PA=SA	PA=S
40	6	N1S	NSF	13442	δόξα	δοξα	δοξα	δόξα	do/ca				DO/CA	DO/CA
40	6	N2	GSM	9538	ἀνθρώπου	ἀνθρωπου	ανθρωπου	ἄνθρωπος	a)/nqrwpoj				A)NQRW/POU	A)/NQRWPOS
40	6	D		9	ὡς	ὡς	ως	ὥς	w(/j				W(S	W(S
40	6	N3E	ASN	17666	ἄνθος	ἀνθος	ανθος	ἄνθος	a)/nqoj				A)/NQOS	A)/NQOS
40	6	N2	GSM	9538	χόρτου	χορτου	χορτου	χόρτος	xo/rtoj			·	XO/RTOU	XO/RTOS
40	7	VCI	API3S	641665	ἐξηράνθη	ἐξηρανθη	εξηρανθη	ξηραίνω	chrai/nw				E)CHRA/NQH	CHRAI/NW
40	7	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
40	7	N2	NSM	9346	χόρτος	χορτος	χορτος	χόρτος	xo/rtoj			,	XO/RTOS	XO/RTOS
40	7	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
40	7	RA	NSN	10	τὸ	το	το	ὁ	o(				TO\	O(
40	7	N3E	NSN	17538	ἄνθος	ἀνθος	ανθος	ἄνθος	a)/nqoj				A)/NQOS	A)/NQOS
40	7	VAI	AAI3S	633473	ἐξέπεσεν	ἐξεπεσεν	εξεπεσεν	ἐκπίπτω	e)kpi/ptw			,	E)CE/PESEN	PI/PTW           E)K
40	8	RA	NSN	10	τὸ	το	το	ὁ	o(				TO\	O(
40	8	X		5	δὲ	δε	δε	δέ	de/				DE\	DE/
40	8	N3M	NSN	17538	ῥῆμα	ῥημα	ρημα	ῥῆμα	r(h=ma				R(H=MA	R(H=MA
40	8	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
40	8	N2	GSM	9538	θεοῦ	θεου	θεου	θεός	qeo/j				QEOU=	QEO/S
40	8	RP	GP	13	ἡμῶν	ἡμων	ημων	ἡμῶν	h(mw=n				H(MW=N	E)GW/
40	8	V1	PAI3S	631937	μένει	μενει	μενει	μένω	me/nw				ME/NEI	ME/NW
40	8	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
40	8	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
40	8	N3W	ASM	9474	αἰῶνα	αἰωνα	αιωνα	αἰών	ai)w/n			.	AI)W=NA	AI)W/N
40	9	P		8	ἐπ	ἐπ	επ	ἐπί	e)pi/				E)P'	E)PI/
40	9	N3E	ASN	17666	ὄρος	ὀρος	ορος	ὄρος	o)/roj				O)/ROS	O)/ROS
40	9	A1	ASN	17667	ὑψηλὸν	ὑψηλον	υψηλον	ὑψηλός	u(yhlo/j				U(YHLO\N	U(YHLO/S
40	9	VZ	AAD2S	633537	ἀνάβηθι	ἀναβηθι	αναβηθι	ἀναβαίνω	a)nabai/nw			,	A)NA/BHQI	BAI/NW           A)NA
40	9	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
40	9	V1	PMPNSM	4797889	εὐαγγελιζόμενος	εὐαγγελιζομενος	ευαγγελιζομενος	εὐαγγελίζω	eu)aggeli/zw				EU)AGGELIZO/MENOS	EU)AGGELI/ZW
40	9	N	ASF	13570	Σιων	σιων	σιων	Σιών	Siw/n			·	*SIWN	*SIWN
40	9	VA	AAD2S	633537	ὕψωσον	ὑψωσον	υψωσον	ὑψόω	u(yo/w				U(/YWSON	U(YO/W
40	9	RA	DSF	10	τῇ	τη	τη	ὁ	o(				TH=|	O(
40	9	N3U	DSF	13698	ἰσχύι	ἰσχυι	ισχυι	ἰσχύς	i)sxu/j				I)SXU/I	I)SXU/S
40	9	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
40	9	N1	ASF	13570	φωνήν	φωνην	φωνην	φωνή	fwnh/				FWNH/N	FWNH/
40	9	RP	GS	13	σου	σου	σου	σοῦ	sou=			,	SOU	SU/
40	9	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
40	9	V1	PMPNSM	4797889	εὐαγγελιζόμενος	εὐαγγελιζομενος	ευαγγελιζομενος	εὐαγγελίζω	eu)aggeli/zw				EU)AGGELIZO/MENOS	EU)AGGELI/ZW
40	9	N	ASF	13570	Ιερουσαλημ	ιερουσαλημ	ιερουσαλημ	Ἱερουσαλήμ	I(erousalh/m			·	*IEROUSALHM	*I)EROUSALH/M
40	9	VA	AAD2P	895681	ὑψώσατε	ὑψωσατε	υψωσατε	ὑψόω	u(yo/w			,	U(YW/SATE	U(YO/W
40	9	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
40	9	V2	PMD2P	898241	φοβεῖσθε	φοβεισθε	φοβεισθε	φοβέω	fobe/w			·	FOBEI=SQE	FOBE/W
40	9	VBI	AAD2S	633537	εἰπὸν	εἰπον	ειπον	ἔπω	e)/pw				EI)PO\N	EI)=PON
40	9	RA	DPF	10	ταῖς	ταις	ταις	ὁ	o(				TAI=S	O(
40	9	N3I	DPF	14210	πόλεσιν	πολεσιν	πολεσιν	πόλις	po/lij				PO/LESIN	PO/LIS
40	9	N	GSM	9538	Ιουδα	ιουδα	ιουδα	Ἰουδά	I)ouda/				*IOUDA	*IOUDA
40	9	I		6	Ἰδοὺ	ἰδου	ιδου	ἰδού	i)dou/				I)DOU\	I)DOU/
40	9	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
40	9	N2	NSM	9346	θεὸς	θεος	θεος	θεός	qeo/j				QEO\S	QEO/S
40	9	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw=n			.	U(MW=N	SU/
40	10	I		6	ἰδοὺ	ἰδου	ιδου	ἰδού	i)dou/				I)DOU\	I)DOU/
40	10	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj				KU/RIOS	KU/RIOS
40	10	P		8	μετὰ	μετα	μετα	μετά	meta/				META\	META/
40	10	N3U	GSF	13634	ἰσχύος	ἰσχυος	ισχυος	ἰσχύς	i)sxu/j				I)SXU/OS	I)SXU/S
40	10	V1	PMI3S	636033	ἔρχεται	ἐρχεται	ερχεται	ἔρχομαι	e)/rxomai				E)/RXETAI	E)/RXOMAI
40	10	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
40	10	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
40	10	N3N	NSM	9346	βραχίων	βραχιων	βραχιων	βραχίων	braxi/wn				BRAXI/WN	BRAXI/WN
40	10	P		8	μετὰ	μετα	μετα	μετά	meta/				META\	META/
40	10	N1A	GSF	13634	κυριείας	κυριειας	κυριειας	κυριεία	kuriei/a			,	KURIEI/AS	KURIEI/A
40	10	I		6	ἰδοὺ	ἰδου	ιδου	ἰδού	i)dou/				I)DOU\	I)DOU/
40	10	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
40	10	N2	NSM	9346	μισθὸς	μισθος	μισθος	μισθός	misqo/j				MISQO\S	MISQO/S
40	10	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
40	10	P		8	μετ	μετ	μετ	μετά	meta/				MET'	META/
40	10	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
40	10	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
40	10	RA	NSN	10	τὸ	το	το	ὁ	o(				TO\	O(
40	10	N2N	NSN	17538	ἔργον	ἐργον	εργον	ἔργον	e)/rgon				E)/RGON	E)/RGON
40	10	D		9	ἐναντίον	ἐναντιον	εναντιον	ἐναντίον	e)nanti/on				E)NANTI/ON	E)NANTI/ON
40	10	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j			.	AU)TOU=	AU)TO/S
40	11	D		9	ὡς	ὡς	ως	ὥς	w(/j				W(S	W(S
40	11	N3	NSM	9346	ποιμὴν	ποιμην	ποιμην	ποιμήν	poimh/n				POIMH\N	POIMH/N
40	11	VF2	FAI3S	632961	ποιμανεῖ	ποιμανει	ποιμανει	ποιμαίνω	poimai/nw				POIMANEI=	POIMAI/NW
40	11	RA	ASN	10	τὸ	το	το	ὁ	o(				TO\	O(
40	11	N2	ASN	17666	ποίμνιον	ποιμνιον	ποιμνιον	ποίμνιον	poi/mnion				POI/MNION	POI/MNION
40	11	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
40	11	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
40	11	RA	DSM	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
40	11	N3N	DSM	9602	βραχίονι	βραχιονι	βραχιονι	βραχίων	braxi/wn				BRAXI/ONI	BRAXI/WN
40	11	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
40	11	VF	FAI3S	632961	συνάξει	συναξει	συναξει	συνάγω	suna/gw				SUNA/CEI	A)/GW            SUN
40	11	N3	APM	9986	ἄρνας	ἀρνας	αρνας	ἀρήν	a)rh/n				A)/RNAS	A)RNO/S
40	11	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
40	11	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
40	11	N3	DSF	13698	γαστρὶ	γαστρι	γαστρι	γαστήρ	gasth/r				GASTRI\	GASTH/R
40	11	V1	PAPAPF	7218625	ἐχούσας	ἐχουσας	εχουσας	ἔχω	e)/xw				E)XOU/SAS	E)/XW
40	11	VF	FAI3S	632961	παρακαλέσει	παρακαλεσει	παρακαλεσει	παρακαλέω	parakale/w			.	PARAKALE/SEI	KALE/W           PARA
40	12	RI	NSM	12	Τίς	τις	τις	τίς	ti/j				TI/S	TI/S
40	12	VAI	AAI3S	633473	ἐμέτρησεν	ἐμετρησεν	εμετρησεν	μετρέω	metre/w				E)ME/TRHSEN	METRE/W
40	12	RA	DSF	10	τῇ	τη	τη	ὁ	o(				TH=|	O(
40	12	N3	DSF	13698	χειρὶ	χειρι	χειρι	χείρ	xei/r				XEIRI\	XEI/R
40	12	RA	ASN	10	τὸ	το	το	ὁ	o(				TO\	O(
40	12	N3	ASN	17666	ὕδωρ	ὑδωρ	υδωρ	ὕδωρ	u(/dwr				U(/DWR	U(/DWR
40	12	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
40	12	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
40	12	N2	ASM	9474	οὐρανὸν	οὐρανον	ουρανον	οὐρανός	ou)rano/j				OU)RANO\N	OU)RANO/S
40	12	N1	DSF	13698	σπιθαμῇ	σπιθαμη	σπιθαμη	σπιθαμή	spiqamh/				SPIQAMH=|	SPIQAMH/
40	12	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
40	12	A1S	ASF	13571	πᾶσαν	πασαν	πασαν	πᾶς	pa=j				PA=SAN	PA=S
40	12	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
40	12	N1	ASF	13570	γῆν	γην	γην	γῆ	gh=				GH=N	GH=
40	12	N3K	DSF	13698	δρακί	δρακι	δρακι	δράξ	dra/c			;	DRAKI/	DRA/C
40	12	RI	NSM	12	τίς	τις	τις	τίς	ti/j				TI/S	TI/S
40	12	VAI	AAI3S	633473	ἔστησεν	ἐστησεν	εστησεν	ἵστημι	i(/sthmi				E)/STHSEN	I(/STHMI
40	12	RA	APN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
40	12	N3E	APN	18178	ὄρη	ὀρη	ορη	ὄρος	o)/roj				O)/RH	O)/ROS
40	12	N2	DSM	9602	σταθμῷ	σταθμω	σταθμω	σταθμός	staqmo/j				STAQMW=|	STAQMO/S
40	12	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
40	12	RA	APF	10	τὰς	τας	τας	ὁ	o(				TA\S	O(
40	12	N1	APF	14082	νάπας	ναπας	ναπας	νάπη	na/ph				NA/PAS	NA/PH
40	12	N2	DSM	9602	ζυγῷ	ζυγω	ζυγω	ζυγός	zugo/j			;	ZUGW=|	ZUGO/S
40	13	RI	NSM	12	τίς	τις	τις	τίς	ti/j				TI/S	TI/S
40	13	VZI	AAI3S	633473	ἔγνω	ἐγνω	εγνω	γινώσκω	ginw/skw				E)/GNW	GIGNW/SKW
40	13	N2	ASM	9474	νοῦν	νουν	νουν	νοῦς	nou=j				NOU=N	NOU=S
40	13	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος	ku/rioj			,	KURI/OU	KU/RIOS
40	13	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
40	13	RI	NSM	12	τίς	τις	τις	τίς	ti/j				TI/S	TI/S
40	13	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
40	13	N2	NSM	9346	σύμβουλος	συμβουλος	συμβουλος	σύμβουλος	su/mbouloj				SU/MBOULOS	SU/MBOULOS
40	13	VBI	AMI3S	637569	ἐγένετο	ἐγενετο	εγενετο	γίνομαι	gi/nomai			,	E)GE/NETO	GI/GNOMAI
40	13	RR	NSM	14	ὃς	ὁς	ος	ὅς	o(/j				O(\S	O(/S
40	13	VF2	FAI3S	632961	συμβιβᾷ	συμβιβα	συμβιβα	συμβιβάζω	sumbiba/zw				SUMBIBA=|	BIBA/ZW          SUN
40	13	RD	ASM	11	αὐτόν	αὐτον	αυτον	αὐτός	au)to/j			;	AU)TO/N	AU)TO/S
40	14	C		4	ἢ	ἠ	η	ἤ	h)/				H)\	H)/
40	14	P		8	πρὸς	προς	προς	πρός	pro/j				PRO\S	PRO/S
40	14	RI	ASM	12	τίνα	τινα	τινα	τίς	ti/j				TI/NA	TI/S
40	14	VAI	AMI3S	637569	συνεβουλεύσατο	συνεβουλευσατο	συνεβουλευσατο	συμβουλεύω	sumbouleu/w				SUNEBOULEU/SATO	BOULEU/W         SUN
40	14	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
40	14	VAI	AAI3S	633473	συνεβίβασεν	συνεβιβασεν	συνεβιβασεν	συμβιβάζω	sumbiba/zw				SUNEBI/BASEN	BIBA/ZW          SUN
40	14	RD	ASM	11	αὐτόν	αὐτον	αυτον	αὐτός	au)to/j			;	AU)TO/N	AU)TO/S
40	14	C		4	ἢ	ἠ	η	ἤ	h)/				H)\	H)/
40	14	RI	NSM	12	τίς	τις	τις	τίς	ti/j				TI/S	TI/S
40	14	VAI	AAI3S	633473	ἔδειξεν	ἐδειξεν	εδειξεν	δεικνύω	deiknu/w				E)/DEICEN	DEIKNU/W
40	14	RD	DSM	11	αὐτῷ	αὐτω	αυτω	αὐτός	au)to/j				AU)TW=|	AU)TO/S
40	14	N3I	ASF	13570	κρίσιν	κρισιν	κρισιν	κρίσις	kri/sij			;	KRI/SIN	KRI/SIS
40	14	C		4	ἢ	ἠ	η	ἤ	h)/				H)\	H)/
40	14	N2	ASF	13570	ὁδὸν	ὁδον	οδον	ὁδός	o(do/j				O(DO\N	O(DO/S
40	14	N3I	GSF	13634	συνέσεως	συνεσεως	συνεσεως	σύνεσις	su/nesij				SUNE/SEWS	SU/NESIS
40	14	RI	NSM	12	τίς	τις	τις	τίς	ti/j				TI/S	TI/S
40	14	VAI	AAI3S	633473	ἔδειξεν	ἐδειξεν	εδειξεν	δεικνύω	deiknu/w				E)/DEICEN	DEIKNU/W
40	14	RD	DSM	11	αὐτῷ	αὐτω	αυτω	αὐτός	au)to/j			;	AU)TW=|	AU)TO/S
40	15	C		4	εἰ	εἰ	ει	εἰ	ei)				EI)	EI)
40	15	A3	NPN	18051	πάντα	παντα	παντα	πᾶς	pa=j				PA/NTA	PA=S
40	15	RA	NPN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
40	15	N3E	NPN	18050	ἔθνη	ἐθνη	εθνη	ἔθνος	e)/qnoj				E)/QNH	E)/QNOS
40	15	D		9	ὡς	ὡς	ως	ὥς	w(/j				W(S	W(S
40	15	N3W	NSF	13442	σταγὼν	σταγων	σταγων	σταγών	stagw/n				STAGW\N	STAGW/N
